,generator_name,activations_time,fid,fid_time,kid,kid_time,precision,recall,f1_pr,precision_time,recall_time,f1_pr_time,density,coverage,f1_dc,density_time,coverage_time,f1_dc_time,mmd_rbf,mmd_rbf_time,mmd_linear,mmd_linear_time,nspdk_mmd,nspdk_mmd_time,wl_mmd,wl_mmd_time,valid,unique@1000,unique@10000,FCD/Test,SNN/Test,Frag/Test,FCD/TestSF,SNN/TestSF,Frag/TestSF,IntDiv,IntDiv2,Filters,logP,SA,QED,weight,Novelty,AUC_ROC_based_metric_with_nspdk,AUC_ROC_based_metric_with_nspdk_time,dataset
24,wgan,0.41600656509399414,4348.605241950972,0.4210069179534912,9143638.0,0.4900085926055908,0.891588785046729,0.208955223880597,0.33857756244554954,0.5980043411254883,0.5980043411254883,0.5980043411254883,0.497196261682243,0.08641005498821681,0.14724693266128727,0.5300090312957764,0.5300090312957764,0.5300090312957764,0.528490424156189,1.0125672817230225,183.1791,0.41600656509399414,0.23220627031987134,8.738443374633789,0.9244212334964776,1.0249409675598145,1.0,0.399,0.3841121495327103,1.2154708317039302,0.7766210529848794,0.7687596909446436,51.51010865383906,0.05669826116308431,0.0,0.7844171890452164,0.6604856441503204,0.5644859813084112,5.279650042727828,0.5065851792156181,0.06971967796467833,169.3902222250773,1.0,0.0,33.56559777259827,ames_25
25,wgan,1.0150055885314941,2067.25891951483,1.0260043144226074,138863.9,1.114008903503418,0.7612456747404844,0.071849234393404,0.13132222065586424,1.4010069370269775,1.4010069370269775,1.4010069370269775,0.296885813148789,0.01884570082449941,0.03545939373867029,1.3140106201171875,1.3140106201171875,1.3140106201171875,0.3501819372177124,1.4400060176849365,638.184,1.0160048007965088,0.23311194232422894,12.519360542297363,0.7396667366638311,1.1279730796813965,1.0,0.5916955017301038,0.5916955017301038,2.9627464073774883,0.5027269799404078,0.11811507970662716,51.667397077461445,0.06287769571101377,0.0,0.8133058475809486,0.6922497780947363,0.42560553633217996,5.398559099856946,0.4008302263184525,0.038309868710335496,82.49760031545354,1.0,0.20072226382521788,40.362056732177734,ames_33
26,wgan,0.7455220222473145,607.2415329130247,0.754523515701294,17798.357,0.838519811630249,0.7084078711985689,0.4081532416502947,0.5179205190273484,1.1385700702667236,1.1385700702667236,1.1385700702667236,0.3559928443649374,0.05108055009823183,0.08935728951890627,1.0064833164215088,1.0064833164215088,1.0064833164215088,0.5349512100219727,1.6724815368652344,111.3733,0.7455220222473145,0.26551995258679245,12.996685266494751,0.6926132980319448,1.714163064956665,1.0,0.172,0.1592128801431127,1.6461277253790665,0.7914728702678521,0.8766755457519838,51.37083705757428,0.052903825327194225,0.0,0.6851722307277589,0.5353771389548961,0.8491353607632678,5.696903606871191,0.3966927856609493,0.08125854930988471,197.6327849074442,1.0,0.0,46.21373414993286,ames_40
27,wgan,1.3027617931365967,147.83359412834193,1.337355613708496,15.305192,1.5094349384307861,0.8575827559661278,0.1303494307027876,0.22631723468221673,2.049861431121826,2.049861431121826,2.049861431121826,0.4657428791377983,0.03690616411464468,0.06841006007399748,1.7107665538787842,1.7107665538787842,1.7107665538787842,0.5241354703903198,2.319441318511963,91.08185,1.3027617931365967,0.27961080981672676,16.429136514663696,0.6579594058732463,2.0286409854888916,1.0,0.218,0.18475750577367206,1.2625052448318839,0.8239286673169948,0.910867050710465,51.778648903853714,0.051952019391195696,0.0,0.6443932931715429,0.5432973365760003,0.6150885296381832,4.975199760167059,0.7622357526059533,0.06218953122406637,180.49623217823626,1.0,0.0,45.51188921928406,ames_50
28,wgan,0.09600162506103516,670.2145368713594,0.1000053882598877,1748.065,0.11799955368041992,0.38345864661654133,0.008450704225352112,0.01655612059545621,0.14700102806091309,0.14700102806091309,0.14700102806091309,0.11729323308270677,0.016901408450704224,0.02956105033825214,0.13100218772888184,0.13100218772888184,0.13100218772888184,0.6139137148857117,0.1659996509552002,293.9263,0.09700298309326172,0.41617568364219953,3.4711151123046875,1.199731687017834,0.2440929412841797,1.0,0.3458646616541353,0.3458646616541353,1.7139499396588482,0.43800573140606847,0.4889791225415374,53.25916062276941,0.05971657994546389,0.0,0.6693518577311293,0.5438439361950717,0.12030075187969924,10.309454203113415,1.0528211155295777,0.06485924566798842,305.42730706343326,1.0,0.24600373676562115,11.236077308654785,bbb_martins_25
29,wgan,0.2785682678222656,564.3108265207834,0.2966792583465576,1658.3936,0.32155466079711914,0.6946564885496184,0.0824524312896406,0.14742441342444798,0.7426714897155762,0.7426714897155762,0.7426714897155762,0.3969465648854962,0.03171247357293869,0.05874998779724869,0.3615586757659912,0.3615586757659912,0.3615586757659912,0.5896989107131958,0.40457892417907715,218.99516,0.2795593738555908,0.3000232440311404,8.226846694946289,1.0762302196005606,0.3005955219268799,1.0,0.7709923664122137,0.7709923664122137,2.140932623913865,0.514167578962013,0.3257504441098955,51.572198151716464,0.05854012780175864,0.0,0.7747575656829073,0.6820875101212268,0.2824427480916031,9.149749360101993,0.72346075389014,0.02862991391798853,266.0242038313188,1.0,0.0,20.00822925567627,bbb_martins_33
30,wgan,0.20900225639343262,32319054.800511166,0.21500492095947266,6.4252117e+18,0.24500536918640137,0.6820175438596491,0.05457746478873239,0.10108443107532665,0.30406689643859863,0.30406689643859863,0.30406689643859863,0.39605263157894743,0.0528169014084507,0.0932200911469235,0.26055455207824707,0.26055455207824707,0.26055455207824707,0.08680391311645508,0.39400482177734375,456734.1,0.20900225639343262,0.24670133805063668,7.21448278427124,0.862631390164275,0.546004056930542,1.0,0.5372807017543859,0.5372807017543859,2.3044468618637084,0.5164630383645233,0.4770917028632389,51.56626103466524,0.052636986573863974,0.0,0.8402404339451466,0.7061099415008394,0.4517543859649123,9.964898789226584,0.6656073351454005,0.04125444002994087,273.6017224178404,1.0,0.0,22.359024047851562,bbb_martins_40
31,wgan,0.2945282459259033,657.5164296639878,0.30155348777770996,7547.325,0.3385281562805176,0.8260869565217391,0.03943661971830986,0.0752977282459286,0.38252902030944824,0.38252902030944824,0.38252902030944824,0.4725752508361204,0.03943661971830986,0.07281535289601798,0.3675374984741211,0.3675374984741211,0.3675374984741211,0.6782185733318329,0.4735274314880371,218.43797,0.2945282459259033,0.27266252951528896,10.565624952316284,0.935164961906952,0.9980597496032715,1.0,0.36789297658862874,0.36789297658862874,3.269691494093429,0.5532091145332043,0.725528820245964,51.85515385213498,0.05085958405880625,0.0,0.8010313088133226,0.6561069908833305,0.5936454849498328,8.376297580196898,0.5158202045508923,0.048028028640451206,278.6547846813322,1.0,0.0,23.44384217262268,bbb_martins_50
32,wgan,0.6460142135620117,8288353.727626482,0.6570014953613281,7.855576e+17,0.7370169162750244,0.20893561103810776,0.009545454545454546,0.01827515379309038,1.0532238483428955,1.0532238483428955,1.0532238483428955,0.042706964520367936,0.003181818181818182,0.005939812645988542,0.9839868545532227,0.9839868545532227,0.9839868545532227,0.2281562089920044,1.599015712738037,29606.61,0.6460142135620117,0.6138903605739058,33.462037563323975,0.9810723371724239,3.2633755207061768,1.0,0.034,0.1038107752956636,3.298972008883647,0.35349478486450525,0.02896271608372758,53.024373015151056,0.042521547653397815,0.0,0.5647360082587616,0.390156783710388,0.6005256241787122,10.296111392485962,0.6022040681196882,0.06408744575509795,248.06961217895122,1.0,0.10034202137141372,72.11893057823181,cyp1a2_veith_25
33,wgan,0.9364309310913086,86946948.18217678,0.9474265575408936,1.1776934e+20,1.075434684753418,0.3585503166783955,0.03783231083844581,0.0684594400550432,1.842933177947998,1.842933177947998,1.842933177947998,0.1465165376495426,0.005794137695978187,0.011165974268857393,1.5083956718444824,1.5083956718444824,1.5083956718444824,0.08995497226715088,2.991581678390503,709546.4,0.9374327659606934,0.3109382587924462,56.16401267051697,0.5924118070401831,5.423978567123413,1.0,0.065,0.21428571428571427,7.280272722925042,0.3471565991430363,1.0,54.29116374907142,0.053193545240298026,0.0,0.6995736573378347,0.5301272358309089,0.38986629134412387,9.696671716491405,0.31836695161031253,0.048205105355040835,328.43662769912993,1.0,0.0,87.52712202072144,cyp1a2_veith_33
34,wgan,0.8675663471221924,8022.462586718034,0.8785667419433594,5404362.5,1.0075645446777344,0.007124536905101168,0.1489059391872691,0.013616700063900908,1.9606132507324219,1.9606132507324219,1.9606132507324219,0.0028498147620404676,0.0034100596760443308,0.003114946722276757,1.5385308265686035,1.5385308265686035,1.5385308265686035,0.9351138360798359,3.1877453327178955,4221.663,0.8675663471221924,0.6515359486210475,30.646028995513916,0.9752732840612519,5.528654336929321,1.0,0.012,0.026788258763180393,2.6698305897942323,0.2273887569415464,1.0,53.394968169728514,0.04644477797470972,0.0,0.6025000369522073,0.4086095194317434,0.0005699629524080935,9.135990950967555,1.2755892588265683,0.0529376272278441,141.4971119214335,1.0,0.0,91.64658761024475,cyp1a2_veith_40
35,wgan,1.7386469841003418,116517649.57633756,1.757643699645996,9.0988106e+17,1.9566516876220703,0.33441483198146005,0.007725516927970915,0.01512126672287894,4.016220569610596,4.016220569610596,4.016220569610596,0.08811123986095018,0.002499431947284708,0.004879898827392656,3.3477046489715576,3.3477046489715576,3.3477046489715576,0.3985981345176697,7.9004225730896,2394978.0,1.7386469841003418,0.3411535035399364,183.33512663841248,0.7289529781507775,16.66050100326538,1.0,0.252,0.1724217844727694,1.8496281805843646,0.4820885097234578,0.1993876940498054,52.906999575255085,0.04745185923690315,0.0,0.6508477005205542,0.46900169553522875,0.26581691772885285,9.194884556275133,0.6850348493155356,0.06318587002753229,1421.2893066820643,1.0,0.022661213008068788,246.6295886039734,cyp1a2_veith_50
36,wgan,0.6786761283874512,28672662.01576913,0.6906740665435791,1.1636348e+19,0.7876784801483154,0.5315884476534296,0.01309255079006772,0.02557474900983769,1.2126779556274414,1.2126779556274414,1.2126779556274414,0.10767148014440434,0.004966139954853273,0.009512683035061574,0.9767153263092041,0.9767153263092041,0.9767153263092041,0.08456885814666748,1.8106513023376465,439439.62,0.6786761283874512,0.3226462365974238,33.47932147979736,0.7081801012863851,2.9363512992858887,1.0,0.082,0.1407942238267148,2.9176617829371976,0.4514977735356303,0.1039449373666016,52.34153149016839,0.06012401537841946,0.0,0.7229683985014221,0.5608953658310138,0.0351985559566787,11.41397030490339,1.0153259326643305,0.030210026060911815,402.98552446052105,1.0,0.0,76.84259510040283,cyp2c19_veith_25
37,wgan,0.9506359100341797,78137622.43919839,0.9606304168701172,4.5188457e+20,1.0746393203735352,0.11770157553290084,0.0010152284263959391,0.002032752260934233,1.7096714973449707,1.7096714973449707,1.7096714973449707,0.0247451343836886,0.0023688663282571912,0.004340617239750612,1.5201728343963623,1.5201728343963623,1.5201728343963623,0.7113167643547058,2.521951913833618,391414.6,0.9516034126281738,0.45035313325390175,66.068363904953,0.8853298216982365,6.035435199737549,1.0,0.408,0.22196478220574606,3.3822604715888174,0.27702347991558224,0.003033122173714542,53.27607310997317,0.04905614379423984,1.0,0.4542791056945866,0.33345614078691077,0.05885078776645042,10.075021182661139,0.9822779209454082,0.043271882506722176,1067.6565923495632,1.0,0.0,139.8394753932953,cyp2c19_veith_33
38,wgan,2.291973352432251,14843818.640028248,2.3125765323638916,1.3152386e+17,2.565072536468506,0.24907749077490776,0.09060118543607112,0.13288313671492236,4.089152574539185,4.089152574539185,4.089152574539185,0.09749077490774909,0.003386960203217612,0.006565187053609151,3.2995998859405518,3.2995998859405518,3.2995998859405518,0.2035897970199585,5.958487033843994,2553086.8,2.292971134185791,0.4475878361305019,56.76060891151428,0.6568991665016282,6.8511011600494385,1.0,0.082,0.04095940959409594,4.974867885902061,0.3060270671639935,0.004691732730555009,55.33607287004818,0.04988780200096514,0.0,0.4454710487242828,0.27878906865851827,0.0007380073800738007,13.562379179526594,1.1815302966242274,0.09105330303229985,505.5578309015335,1.0,0.0,139.46944284439087,cyp2c19_veith_40
39,wgan,4.922565460205078,2195.838696254271,4.943563461303711,233834.47,5.2720983028411865,0.6801400381922342,0.006767426122264832,0.013421116130517696,7.381944417953491,7.381944417953491,7.381944417953491,0.23997453851050288,0.005639521768554027,0.011039168370145411,6.477603197097778,6.477603197097778,6.477603197097778,0.6730837523937225,10.952351093292236,699.47656,4.923567295074463,0.2915479210383882,65.8181357383728,1.3222862965495519,10.162090539932251,1.0,0.644,0.6018459579885423,3.3808268364123153,0.3313750348449285,1.0,51.20813323767991,0.06788003925212738,0.0,0.8886925061112421,0.8033695416937991,0.03723742838956079,13.100676520333938,1.3372479226420297,0.023884791562426913,211.71707438202554,1.0,0.0,141.01775813102722,cyp2c19_veith_50
40,wgan,0.6075606346130371,15869017056.237059,0.6196048259735107,2.7490154e+24,0.692765474319458,0.14383561643835616,0.9983000424989376,0.2514587610474646,0.9752593040466309,0.9752593040466309,0.9752593040466309,0.029452054794520552,0.0021249468763280916,0.003981385481382565,1.0715632438659668,1.0715632438659668,1.0715632438659668,0.005063772201538086,1.32230544090271,65136200.0,0.6075606346130371,0.4036786371908085,82.34562039375305,1.138027895891251,5.476823806762695,1.0,0.476027397260274,0.476027397260274,1.407916777650756,0.5283757384407194,1.0,51.5588134457326,0.05663470065297738,0.0,0.7740661392887038,0.615498883579181,0.5958904109589042,12.83634486315923,0.5605257468935285,0.10127314355994911,320.75811514737836,1.0,0.0,80.75266432762146,herg_karim_25
41,wgan,2.349440336227417,4972.036982866466,2.361442804336548,12602734.0,2.554190158843994,0.8740129217516153,0.011794708320051004,0.023294793041128904,3.9141123294830322,3.9141123294830322,3.9141123294830322,0.18427853553481696,0.004144086707044948,0.008125025502387634,3.2676565647125244,3.2676565647125244,3.2676565647125244,1.2514538131654263,5.711003303527832,667.0684,2.349440336227417,0.6993588334209934,48.93349528312683,1.273053777941838,6.537207126617432,1.0,0.07,0.0624551328068916,0.33251006597913585,0.5095387667909597,-0.10399357421213828,52.496242774706474,0.04581296626994572,0.0,0.18631611705535112,0.15129848716658612,0.8937544867193108,11.926695869346265,0.3483288001289635,0.12942746915798448,452.50846580253153,1.0,0.0,203.12059903144836,herg_karim_33
42,wgan,1.6598882675170898,734.8398271924976,1.6788883209228516,1063.1086,1.8748948574066162,0.07760464405743966,0.002656748140276302,0.005156330801753908,4.625037431716919,4.625037431716919,4.625037431716919,0.028658722884204096,0.001594048884165781,0.0030381118256844583,3.914621591567993,3.914621591567993,3.914621591567993,1.20950385928154,7.982491970062256,607.3816,1.6608858108520508,0.6048588843902482,66.57617235183716,1.2580615680265788,17.99093794822693,1.0,0.035,0.26794989306446687,2.303768817280327,0.6416838938604245,1.0,51.68983136674683,0.06653589828596033,0.0,0.6159938267028396,0.5263517923301746,0.8411243507485487,13.64650103365603,0.3530198918415521,0.10075715216853606,401.2743757290432,1.0,0.0,173.93419909477234,herg_karim_40
43,wgan,1.3276340961456299,2009.2674002907406,1.3436472415924072,176555.03,1.6946704387664795,0.489247311827957,0.005099872503187421,0.010114111793546779,2.866464614868164,2.866464614868164,2.866464614868164,0.20483870967741935,0.0027624309392265192,0.005470819579196311,2.999108076095581,2.999108076095581,2.999108076095581,0.9642878323793411,4.369920015335083,807.6898,1.328634262084961,0.3632110320869744,67.26067233085632,1.0671370588725104,9.61348581314087,1.0,0.3844086021505376,0.3844086021505376,1.3073225468048737,0.8005856442996251,1.0,51.90041363431041,0.05700163026490519,0.0,0.6350820675201121,0.5465662735888449,0.8602150537634409,12.510023497228419,0.3489755048724272,0.1892815035606037,390.12080831722494,1.0,0.0,151.2783489227295,herg_karim_50
44,wgan,0.246535062789917,382.6956444989208,0.25653696060180664,175.35251,0.28752994537353516,0.08505154639175258,0.00816326530612245,0.01491354084055456,0.34105896949768066,0.34105896949768066,0.34105896949768066,0.017010309278350517,0.004081632653061225,0.006597294880286085,0.32054567337036133,0.32054567337036133,0.32054567337036133,0.9573764801025391,0.41452741622924805,305.93195,0.246535062789917,0.3147485636258645,10.300761938095093,1.0345888488943686,0.48530054092407227,1.0,0.37371134020618557,0.37371134020618557,1.498539384402413,0.4831492436147228,0.8483468853142767,51.49172534211202,0.05570192631218851,0.0,0.8063307652464328,0.6585265510183071,0.711340206185567,10.384007063608944,0.3937771114738906,0.08553196212299352,363.90213519882184,1.0,0.0,25.055415153503418,lipophilicity_astrazeneca_25
45,wgan,0.38796257972717285,89105.43893986804,0.3929617404937744,268609860000.0,0.4429645538330078,0.3925845147219193,0.2336734693877551,0.2929780403928557,0.5329644680023193,0.5329644680023193,0.5329644680023193,0.07851690294438386,0.003061224489795918,0.00591125691273146,0.5029613971710205,0.5029613971710205,0.5029613971710205,0.5633153319358826,0.841963529586792,3820.0056,0.38896751403808594,0.42399755641458187,13.032789468765259,0.9483802288117469,0.8801321983337402,1.0,0.2628135223555071,0.2628135223555071,4.684627016044322,0.2991483644252255,0.1120858351594668,53.89621063151377,0.051374231334146,0.0,0.6058570012823079,0.4965893784064508,0.14285714285714285,13.760893266863993,1.1463019404539105,0.05997220704456996,195.3202071818041,1.0,0.0,34.721189975738525,lipophilicity_astrazeneca_33
46,wgan,0.42299723625183105,5958.13655152772,0.42800068855285645,24135064.0,0.48499441146850586,0.21428571428571427,0.7389455782312925,0.3322419066316926,0.5750436782836914,0.5750436782836914,0.5750436782836914,0.043265306122448985,0.002551020408163265,0.004835856210034036,0.5339961051940918,0.5339961051940918,0.5339961051940918,0.91944620013237,0.8046536445617676,755.7646,0.42299723625183105,0.33494495525930157,12.353947401046753,0.9773997430351777,1.1256234645843506,1.0,0.38979591836734695,0.38979591836734695,2.169628207329887,0.483061227232826,0.543154002114882,52.561256316331466,0.05893429781937477,0.0,0.7662643249235467,0.6343392919545546,0.31326530612244896,11.880795561224485,0.6529362393750893,0.06174552090503872,324.2052005102041,1.0,0.0,35.76787042617798,lipophilicity_astrazeneca_40
47,wgan,0.5070083141326904,8525.232898738532,0.5339999198913574,29567680.0,0.6075296401977539,0.2907431551499348,0.01020408163265306,0.019734882064908452,0.692007303237915,0.692007303237915,0.692007303237915,0.06310299869621903,0.004081632653061225,0.00768504197146603,0.6470146179199219,0.6470146179199219,0.6470146179199219,0.6947017163038254,0.8430073261260986,1627.6721,0.5070083141326904,0.29679046375666296,15.806957006454468,0.8042711529449189,1.1360087394714355,1.0,0.31290743155149936,0.31290743155149936,2.795688321151033,0.39515428522885854,0.3822821040506579,51.947248131267266,0.05131272941031232,0.0,0.7807314858813222,0.6336770575517018,0.3624511082138201,11.018604508598745,0.6720126164564811,0.08405235434918348,331.1707654347267,1.0,0.0,41.805301666259766,lipophilicity_astrazeneca_50
